Unnamed: 0,title,year,synopsis,critic_score,people_score,consensus,total_reviews,total_ratings,type,rating,genre,original_language,director,producer,writer,release_date_(theaters),release_date_(streaming),box_office_(gross_usa),runtime,production_co,sound_mix,aspect_ratio,view_the_collection,crew,link,director_count,producer_count,writer_count,production_co_count,runtime_minutes,box_office_(gross_usa) in millions
1293,Annihilation,2018,"Lena, a biologist and former soldier, joins a mission to uncover what happened to her husband inside Area X -- a sinister and mysterious phenomenon that is expanding across the American coastline. Once inside, the expedition discovers a world of mutated landscapes and creatures, as dangerous as it is beautiful, that threatens both their lives and their sanity.",88,66.0,Annihilation backs up its sci-fi visual wonders and visceral genre thrills with an impressively ambitious -- and surprisingly strange -- exploration of challenging themes that should leave audiences pondering long after the end credits roll.,319,"10,000+",Science Fiction & Fantasy,R,"mystery and thriller, sci fi, adventure",English,Alex Garland,"Scott Rudin, Andrew Macdonald, Allon Reich, Eli Bush",Alex Garland,"Feb 23, 2018 wide",43212.0,$32.7M,1h 55m,"Scott Rudin Productions, DNA Films",Dolby Digital,Scope (2.35:1),,"Natalie Portman, Jennifer Jason Leigh, Gina Rodriguez, Tessa Thompson, Tuva Novotny, Oscar Isaac, Benedict Wong, David Gyasi, Sonoya Mizuno, Alex Garland, Alex Garland, Scott Rudin, Andrew Macdonald, Allon Reich, Eli Bush, David Ellison, Dana Goldberg, Don Granger, Jo Burn",http://www.rottentomatoes.com/m/annihilation,1,4,1,2,115,32.7
1294,Blade Runner,1982,"Deckard (Harrison Ford) is forced by the police Boss (M. Emmet Walsh) to continue his old job as Replicant Hunter. His assignment: eliminate four escaped Replicants from the colonies who have returned to Earth. Before starting the job, Deckard goes to the Tyrell Corporation and he meets Rachel (Sean Young), a Replicant girl he falls in love with.",90,91.0,"Misunderstood when it first hit theaters, the influence of Ridley Scott's mysterious, neo-noir Blade Runner has deepened with time. A visually remarkable, achingly human sci-fi masterpiece.",121,"250,000+",Science Fiction & Fantasy,R,"mystery and thriller, sci fi",English,Ridley Scott,Michael Deeley,"Hampton Fancher, David Webb Peoples","Jun 25, 1982 wide",42689.0,$3.9M,2h 2m,"Blade Runner Partnership, Ladd Company","Dolby A, Magnetic Stereo 6 Track, Dolby Stereo, Surround","70mm, Scope (2.35:1)",Blade Runner,"Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos, M. Emmet Walsh, Daryl Hannah, William Sanderson, Brion James, Joe Turkel, Joanna Cassidy, Ridley Scott, Philip K. Dick, Hampton Fancher, David Webb Peoples, Michael Deeley, Hampton Fancher, Brian Kelly, Ivor Powell, Ridley Scott",http://www.rottentomatoes.com/m/blade_runner,1,1,2,2,122,3.9
1302,Life Itself,2014,"Filmmaker Steve James chronicles the life of film critic Roger Ebert, especially his career highlights, his battle with alcohol, and his sometimes ruthless rivalry with fellow critic Gene Siskel.",98,88.0,"Rich in detail and warmly affectionate, Life Itself offers a joyful yet poignant tribute to a critical cinematic legacy.",202,"10,000+",Special Interest,R,documentary,English,Steve James,"Zak Piper, Steve James, Garrett Basch",,"Jul 4, 2014 limited",42512.0,$809.7K,2h,"Kartemquin Films, Film Rites",,,,"Roger Ebert, Ava DuVernay, Zak Piper, Garrett Basch, Martin Scorsese, Steven Zaillian, Michael W. Ferro Jr., Gordon Quinn, Justine Nagan, Kat White",http://www.rottentomatoes.com/m/life_itself,1,3,1,2,120,0.8097000000000001
1303,Man on Wire,2008,"Using actual footage from the event seamlessly mingled with new re-enactments, filmmaker James Marsh masterfully recreates high-wire daredevil Philippe Petit's 1974 stunt: performing acrobatics on a thin wire strung between the Twin Towers of the World Trade Center. Plotting his feat like a master cat burglar, Petit enlists the help of a motley group of friends as he calculates every detail, from acquiring building access to stringing up the wire, and manages to pull off an astounding crime.",100,87.0,James Marsh's doc about artist Phililppe Petit's artful caper brings you every ounce of suspense that can be wrung from a man on a (suspended) wire.,158,"25,000+",Special Interest,PG-13,documentary,English,James Marsh,Simon Chinn,,"Jul 25, 2008 limited",42692.0,$3.0M,1h 30m,"Discovery Films, UK Film Council",,,,"Annie Allix, Jean Fran̤ois Heckel, James Marsh, Simon Chinn, Nick Fraser, Andrea Meditch",http://www.rottentomatoes.com/m/man_on_wire,1,1,1,2,90,3.0
1304,Her,2013,"A sensitive and soulful man earns a living by writing personal letters for other people. Left heartbroken after his marriage ends, Theodore (Joaquin Phoenix) becomes fascinated with a new operating system which reportedly develops into an intuitive and unique entity in its own right. He starts the program and meets ""Samantha"" (Scarlett Johansson), whose bright voice reveals a sensitive, playful personality. Though ""friends"" initially, the relationship soon deepens into love.",94,82.0,"Sweet, soulful, and smart, Spike Jonze's Her uses its just-barely-sci-fi scenario to impart wryly funny wisdom about the state of modern human relationships.",283,"100,000+",Special Interest,R,"comedy, drama, romance",English,Spike Jonze,"Megan Ellison, Spike Jonze, Vincent Landay",Spike Jonze,"Jan 10, 2014 wide",42275.0,$25.6M,1h 59m,Annapurna Pictures,,,,"Joaquin Phoenix, Amy Adams, Scarlett Johansson, Rooney Mara, Chris Pratt, Olivia Wilde, Matt Letscher, Kristen Wiig, Adam Spiegel, Portia Doubleday, Spike Jonze, Spike Jonze, Megan Ellison, Spike Jonze, Vincent Landay, Daniel Lupi, Natalie Farrey, Chelsea Barnard, Eric Zumbrunnen",http://www.rottentomatoes.com/m/her,1,3,1,1,119,25.6
1305,The Discreet Charm of the Bourgeoisie,1972,"The ambassador of the Latin American republic of Miranda (Fernando Rey), M. Thevenot (Paul Frankeur), his wife Simone (Delphine Seyrig) and her sister Florence (Bulle Ogier) arrive for a dinner party at the house of Alice S̩n̩chal (St̩phane Audran) and her husband Henri (Jean-Pierre Cassel), only to learn that they were mistaken about the date. In director Luis Bu̱uel's surreal fantasy, the six bourgeois friends repeatedly gather for a dinner that never quite arrives.",98,89.0,,53,"10,000+",Special Interest,PG,comedy,French (Canada),Luis Bu̱uel,Serge Silberman,"Luis Bu̱uel, Jean-Claude Carri̬re",,42651.0,$198.8K,1h 40m,"Dean Film, Jet Films S.A., Greenwich Film Productions",Mono,,,"Fernando Rey, Delphine Seyrig, Jean-Pierre Cassel, Paul Frankeur, Bulle Ogier, Jean-Claude Carri̬re, Serge Silberman, Edmond Richard, Helene Plemiannikov",http://www.rottentomatoes.com/m/discreet_charm_of_the_bourgeoisie,1,1,2,3,100,0.1988
1307,Amy,2015,Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,95,87.0,"As riveting as it is sad, Amy is a powerfully honest look at the twisted relationship between art and celebrity -- and the lethal spiral of addiction.",223,"10,000+",Special Interest,R,"music, documentary, biography",English,Asif Kapadia,James Gay-Rees,,"Jul 3, 2015 limited",42578.0,$8.4M,2h 8m,Film4,,,,"Salaam Remi, Nick Shymansky, Blake Fielder-Civil, Mitch Winehouse, Mos Def, Asif Kapadia, James Gay-Rees, Antonio Pinto",http://www.rottentomatoes.com/m/amy_2015,1,1,1,1,128,8.4
1308,Blackfish,2013,"The story of Tilikum, a captive killer whale that has taken the lives of several people, underscores problems within the sea-park industry, man's relationship to nature, and how little has been learned about these highly intelligent mammals.",98,90.0,"Blackfish is an aggressive, impassioned documentary that will change the way you look at performance killer whales.",131,"25,000+",Special Interest,PG-13,documentary,English,Gabriela Cowperthwaite,"Gabriela Cowperthwaite, Manuel Oteyza","Gabriela Cowperthwaite, Eli Despres, Tim Zimmerman","Jul 19, 2013 limited",42709.0,$2.1M,1h 23m,Manny O Productions,,,,"John Hargrove, Samantha Berg, Kim Ashdown, Dean Gomersall, Carol Ray, Dave Duffus, Gabriela Cowperthwaite, Gabriela Cowperthwaite, Eli Despres, Gabriela Cowperthwaite, Judy Bart, Erica Kahn, Christopher Towey",http://www.rottentomatoes.com/m/blackfish_2013,1,2,3,1,83,2.1
1310,Taxi to the Dark Side,2007,"This documentary explores the American military's use of torture by focusing on the unsolved murder of an Afhgani taxi driver who, in 2002, was taken for questioning at Bagram Force Air Base. Five days later, the man was dead. The medical examiner claimed the driver died from excessive physical abuse. Taking this case as a jumping-off point, the film examines wider claims of torture that occurred at bases like Abu Ghraib and Guantanamo Bay during the Bush administration.",100,90.0,"Taxi to the Dark Side is an intelligent, powerful look into the dark corners of the War on Terror.",93,"5,000+",Special Interest,R,"crime, drama, war, documentary",English,Alex Gibney,"Eva Orner, Susannah Shipman, Alex Gibney",Alex Gibney,"Jan 18, 2008 limited",43759.0,$274.7K,1h 46m,"Wider Film Projects, Discovery Channel, Tall Woods, Jigsaw Productions, X-Ray Productions",,,,"Alex Gibney, Brian Keith Allen, Jack Cloonan, Greg D'Agostino, Moazzam Begg, Alex Gibney, Alex Gibney, Eva Orner, Susannah Shipman, Alex Gibney, Don Glascoff, Sidney Blumenthal, Jedd Wider, Todd Wider",http://www.rottentomatoes.com/m/taxi_to_the_dark_side,1,3,1,5,106,0.2747
1312,Jodorowsky's Dune,2013,"Filmmaker Alejandro Jodorowsky discusses how he would have adapted Frank Herbert's classic sci-fi novel ""Dune"" for the big screen.",98,89.0,"Part thoughtful tribute, part bittersweet reminder of a missed opportunity, Jodorowsky's Dune offers a fascinating look at a lost sci-fi legend.",121,"10,000+",Special Interest,PG-13,documentary,English,Frank Pavich,"Frank Pavich, Stephen Scarlata, Travis Stevens",,"Mar 21, 2014 limited",41828.0,$646.5K,1h 28m,Snowfort Pictures,,,,"Alejandro Jodorowsky, Amanda Lear, Brontis Jodorowsky, Chris Foss, Christian Vander, Devin Faraci, Frank Pavich, Donald Rosenfeld, Frank Pavich, Stephen Scarlata, Travis Stevens, David Cavallo, Alex Ricciardi, Kurt Stenzel",http://www.rottentomatoes.com/m/jodorowskys_dune,1,3,1,1,88,0.6465
1315,Jiro Dreams of Sushi,2011,"Revered sushi chef Jiro Ono strives for perfection in his work, while his eldest son, Yoshikazu, has trouble living up to his father's legacy.",99,91.0,"Beautiful, thoughtful, and engrossing, Jiro Dreams of Sushi should prove satisfying even for filmgoers who don't care for the cuisine.",95,"25,000+",Special Interest,PG,documentary,Japanese,David Gelb,"Matt Weaver, Tom Pelligrini",,"Mar 9, 2012 limited",42592.0,$2.6M,1h 21m,"Preferred Content, Sundial Pictures",,,,"Jiro Ono, David Gelb, Joey Carey, Kevin Iwashina, Stefan Nowicki, Matt Weaver, Tom Pelligrini, David Gelb",http://www.rottentomatoes.com/m/jiro_dreams_of_sushi,1,2,1,2,81,2.6
1316,Paris Is Burning,1990,"This documentary focuses on drag queens living in New York City and their ""house"" culture, which provides a sense of community and support for the flamboyant and often socially shunned performers. Groups from each house compete in elaborate balls that take cues from the world of fashion. Also touching on issues of racism and poverty, the film features interviews with a number of renowned drag queens, including Willi Ninja, Pepper LaBeija and Dorian Corey.",98,89.0,"Paris Is Burning dives into '80s transgender subculture, with the understated camera allowing this world to flourish and the people to speak (and dance) for themselves.",55,"2,500+",Special Interest,R,"gay and lesbian, documentary",English,Jennie Livingston,"Jennie Livingston, Barry Swimar",,,42860.0,$122.8K,1h 18m,"Miramax Films, Prestige Productions",,,,"Andr̩ Christian, Freddie Pendavis, Willi Ninja, Pepper LaBeija, Junior Labeija, Shari Headley, Paris Dupr̩e, Dorian Corey, Jennie Livingston, Jennie Livingston, Barry Swimar, Jonathan Oppenheim",http://www.rottentomatoes.com/m/paris_is_burning,1,2,1,2,78,0.1227999999999999
1328,Spellbound,2002,"Eight youthful competitors, sponsored by their hometown newspapers, travel with their families to Washington, D.C., to compete in the 1999 Scripps National Spelling Bee. Now in the national spotlight and under heavy pressure to perform from parents, teachers and their audience, the children struggle to advance toward the championship -- and its accompanying scholarships and cash prizes -- while approaching competitive spelling with the focus and intensity of Olympic athletes.",97,83.0,"A suspenseful, gripping documentary that features an engaging cross section of American children.",139,"10,000+",Special Interest,G,"comedy, mystery and thriller, documentary",English,Jeffrey Blitz,"Jeffrey Blitz, Sean Welch",Jeffrey Blitz,,43447.0,$5.7M,1h 37m,Blitz/Welch,,,,"Paige Kimble, Jonathan Knisely, Balu Natarajan, Julianne Ruth, Jeffrey Blitz, Jeffrey Blitz, Jeffrey Blitz, Sean Welch",http://www.rottentomatoes.com/m/1122382-spellbound,1,2,1,1,97,5.7
1329,Enron: The Smartest Guys in the Room,2005,"This documentary explores the fall of the Enron Corporation, arguably the most shocking example of modern corporate corruption. The company is linked with several illegal schemes, including instigating the California energy crisis as a way to drive up utility prices at the expense of the average American. In a hyper-competitive environment, Enron traders resort to all kinds of underhanded dealings in order to make money at any cost and keep their high-paying jobs.",97,87.0,"A concise, entertaining documentary about the spectacular failure of Enron.",119,"25,000+",Special Interest,R,documentary,English,Alex Gibney,"Alex Gibney, Jason Kliot, Susan Motamed",,,42709.0,$4.1M,1h 53m,HDNet,,,,"Peter Coyote, Alex Gibney, Mark Cuban, Todd Wagner, Joana Vicente, Alex Gibney, Jason Kliot, Susan Motamed, Maryse Alberti, Alison Ellwood, Alison Ellwood",http://www.rottentomatoes.com/m/enron_the_smartest_guys_in_the_room,1,3,1,1,113,4.1
1331,Ai Weiwei: Never Sorry,2012,"Alison Klayman documents the life and work of Chinese artist and activist Ai Weiwei. She showcases his artistic process as he prepares for a museum exhibition, his relationships with family members and his clashes with the government.",98,87.0,,83,"5,000+",Special Interest,R,documentary,English,Alison Klayman,,Alison Klayman,"Jul 27, 2012 limited",42682.0,$485.5K,1h 31m,Expressions United Media,,,,"Dan-qing Chen, Weiwei Ai, Lee Ambrozy, Ethan Cohen, Alison Klayman, Alison Klayman, Andy Cohen, Julie Goldman, Karl Katz, Cathy Price, Nicolai Frahm, Ilan Isakov, Alison Klayman",http://www.rottentomatoes.com/m/ai_weiwei_never_sorry_2012,1,1,1,1,91,0.4855
1334,Cave of Forgotten Dreams,2010,"In this documentary, filmmaker Werner Herzog and a small crew are given a rare chance to film inside France's Chauvet Cave, where the walls are covered with the world's oldest surviving paintings. To preserve the art, people are allowed to enter the site for only two weeks a year. Examining the 30,000-year-old drawings, Herzog discusses how the artwork represents humanity's earliest dreams with scientists and art scholars conducting research at Chauvet.",96,73.0,"Hauntingly filmed and brimming with Herzog's infectious enthusiasm, Cave of Forgotten Dreams is a fascinating triumph.",137,"10,000+",Special Interest,G,documentary,English,Werner Herzog,,Werner Herzog,"Apr 29, 2011 limited",42407.0,$5.2M,1h 30m,"Minist̬re de la Culture et de la Communication, Werner Herzog Filmproduktion, Arte France, History",,,,"Werner Herzog, Werner Herzog, Werner Herzog, Peter Zeitlinger",http://www.rottentomatoes.com/m/cave_of_forgotten_dreams,1,1,1,4,90,5.2
1336,Bowling for Columbine,2002,"Political documentary filmmaker Michael Moore explores the circumstances that lead to the 1999 Columbine High School massacre and, more broadly, the proliferation of guns and the high homicide rate in America. In his trademark provocative fashion, Moore accosts Kmart corporate employees and pleads with them to stop selling bullets, investigates why Canada doesn't have the same excessive rate of gun violence and questions actor Charlton Heston on his support of the National Rifle Association.",95,83.0,"Though it may not always convince, Bowling for Columbine asks important questions and provokes thought.",173,"100,000+",Special Interest,R,documentary,English,Michael Moore,"Charles Bishop, Jim Czarnecki, Michael Donovan, Kathleen Glynn, Michael Moore",Michael Moore,,42752.0,$21.2M,2h,"Dog Eat Dog Films, United Broadcasting Inc., Salter Street Films International","Surround, Dolby Stereo",,,"George W. Bush, Dick Clark, Charlton Heston, Marilyn Manson, John Nichols, Matt Stone, Charles Bishop, Jim Czarnecki, Michael Donovan, Kathleen Glynn, Wolfram Tichy, Kurt Engfehr, Tia Lessin",http://www.rottentomatoes.com/m/bowling_for_columbine,1,5,1,3,120,21.2
